Return_ID,Order_ID,Return_Reason,Refund_Amount,Return_Status
RET-15408,ORD-541152,Damaged in Transit,11918.05,Approved
RET-15409,ORD-541164,Wrong Item,84303.79,Approved
RET-15410,ORD-541198,Size Issue,10929.07,Approved
RET-15411,ORD-541199,Wrong Item,6589.68,Approved
RET-15412,ORD-541206,Wrong Item,12968.08,Approved
RET-15413,ORD-541215,Defective Product,1729.17,Approved
RET-15414,ORD-541219,Defective Product,3921.09,Approved
RET-15415,ORD-541220,Damaged in Transit,755.19,Pending
RET-15416,ORD-541237,Defective Product,103784.39,Approved
RET-15417,ORD-541253,Damaged in Transit,0.0,Rejected
RET-15418,ORD-541254,Wrong Item,25723.5,Approved
RET-15419,ORD-541255,Late Delivery,9584.24,Approved
RET-15420,ORD-541261,Damaged in Transit,0.0,Rejected
RET-15421,ORD-541266,Late Delivery,24246.63,Approved
RET-15422,ORD-541270,Damaged in Transit,210198.95,Approved
RET-15423,ORD-541277,Defective Product,3646.61,Approved
RET-15424,ORD-541279,Size Issue,3689.18,Approved
RET-15425,ORD-541282,Customer Dissatisfaction,122790.39,Approved
RET-15426,ORD-541286,Damaged in Transit,616.54,Approved
RET-15427,ORD-541290,Size Issue,369.71,Approved
RET-15428,ORD-541293,Damaged in Transit,1274.8,Approved
RET-15429,ORD-541296,Size Issue,63835.9,Approved
RET-15430,ORD-541298,Customer Dissatisfaction,56176.34,Approved
RET-15431,ORD-541311,Late Delivery,16113.87,Approved
RET-15432,ORD-541325,Defective Product,40439.88,Approved
RET-15433,ORD-541331,Wrong Item,0.0,Rejected
RET-15434,ORD-541332,Size Issue,14889.21,Approved
RET-15435,ORD-541343,Customer Dissatisfaction,194183.28,Approved
RET-15436,ORD-541351,Customer Dissatisfaction,2347.87,Approved
RET-15437,ORD-541353,Damaged in Transit,14370.46,Approved
RET-15438,ORD-541362,Late Delivery,4250.27,Pending
RET-15439,ORD-541363,Wrong Item,19846.39,Approved
RET-15440,ORD-541364,Wrong Item,40835.06,Pending
RET-15441,ORD-541374,Customer Dissatisfaction,8585.33,Approved
RET-15442,ORD-541388,Damaged in Transit,616.99,Approved
RET-15443,ORD-541393,Wrong Item,31083.09,Approved
RET-15444,ORD-541400,Defective Product,80505.33,Approved
RET-15445,ORD-541412,Customer Dissatisfaction,1227.15,Pending
RET-15446,ORD-541421,Wrong Item,667.15,Pending
RET-15447,ORD-541424,Defective Product,19344.23,Pending
RET-15448,ORD-541427,Defective Product,2759.95,Approved
RET-15449,ORD-541435,Late Delivery,3991.0,Approved
RET-15450,ORD-541441,Customer Dissatisfaction,28716.25,Approved
RET-15451,ORD-541448,Customer Dissatisfaction,0.0,Rejected
RET-15452,ORD-541453,Damaged in Transit,29231.69,Approved
RET-15453,ORD-541482,Damaged in Transit,1925.52,Approved
RET-15454,ORD-541484,Customer Dissatisfaction,146924.76,Pending
RET-15455,ORD-541485,Damaged in Transit,7684.63,Approved
RET-15456,ORD-541499,Defective Product,41894.47,Pending
RET-15457,ORD-541503,,1543.66,Approved
RET-15458,ORD-541507,Size Issue,24121.08,Pending
RET-15459,ORD-541511,Late Delivery,13938.83,Approved
RET-15460,ORD-541513,Damaged in Transit,0.0,Rejected
RET-15461,ORD-541533,Damaged in Transit,104117.53,Approved
RET-15462,ORD-541554,Wrong Item,36421.71,Pending
RET-15463,ORD-541557,Customer Dissatisfaction,40094.74,Approved
RET-15464,ORD-541574,Damaged in Transit,15133.26,Approved
RET-15465,ORD-541575,Late Delivery,5131.56,Approved
RET-15466,ORD-541577,Customer Dissatisfaction,39277.84,Approved
RET-15467,ORD-541599,Defective Product,34139.38,Approved
RET-15468,ORD-541611,Wrong Item,23649.54,Approved
RET-15469,ORD-541618,Defective Product,26099.17,Pending
RET-15470,ORD-541622,Size Issue,9632.36,Pending
RET-15471,ORD-541626,Late Delivery,0.0,Rejected
RET-15472,ORD-541635,Wrong Item,4050.97,Pending
RET-15473,ORD-541651,Wrong Item,30946.65,Approved
RET-15474,ORD-541673,Wrong Item,9216.31,Approved
RET-15475,ORD-541675,Customer Dissatisfaction,145707.72,Approved
RET-15476,ORD-541676,Wrong Item,5774.86,Approved
RET-15477,ORD-541691,Size Issue,100063.44,Approved
RET-15478,ORD-541694,Late Delivery,0.0,Rejected
RET-15479,ORD-541695,Size Issue,28682.7,Approved
RET-15480,ORD-541705,Defective Product,2847.53,Pending
RET-15481,ORD-541707,Late Delivery,28373.51,Approved
RET-15482,ORD-541712,Late Delivery,115196.22,Approved
RET-15483,ORD-541742,Customer Dissatisfaction,10302.63,Pending
RET-15484,ORD-541761,Customer Dissatisfaction,13708.01,Approved
RET-15485,ORD-541764,Customer Dissatisfaction,34144.51,Approved
RET-15486,ORD-541782,Damaged in Transit,13474.45,Approved
RET-15487,ORD-541793,Wrong Item,34195.47,Approved
RET-15488,ORD-541804,Late Delivery,32611.32,Pending
RET-15489,ORD-541807,Size Issue,28415.09,Approved
RET-15490,ORD-541816,Damaged in Transit,35266.46,Approved
RET-15491,ORD-541819,Size Issue,59333.37,Approved
RET-15492,ORD-541831,Late Delivery,7728.98,Approved
RET-15493,ORD-541869,Damaged in Transit,15569.49,Approved
RET-15494,ORD-541870,Customer Dissatisfaction,22469.32,Approved
RET-15495,ORD-541871,Defective Product,128818.88,Approved
RET-15496,ORD-541876,Wrong Item,9212.41,Approved
RET-15497,ORD-541878,Late Delivery,165806.83,Approved
RET-15498,ORD-541885,Late Delivery,21976.62,Approved
RET-15499,ORD-541886,Customer Dissatisfaction,172043.62,Approved
RET-15500,ORD-541902,Late Delivery,3356.31,Approved
RET-15501,ORD-541904,Damaged in Transit,30668.92,Approved
RET-15502,ORD-541910,Size Issue,174489.46,Approved
RET-15503,ORD-541915,Customer Dissatisfaction,10084.9,Approved
RET-15504,ORD-541917,Customer Dissatisfaction,1538.36,Approved
RET-15505,ORD-541923,Customer Dissatisfaction,7814.09,Approved
RET-15506,ORD-541928,Late Delivery,129483.09,Approved
RET-15507,ORD-541937,Size Issue,15876.01,Pending
RET-15508,ORD-541947,Defective Product,35075.62,Approved
RET-15509,ORD-541958,Damaged in Transit,0.0,Rejected
RET-15510,ORD-541960,Customer Dissatisfaction,0.0,Rejected
RET-15511,ORD-541963,Late Delivery,7652.96,Approved
RET-15512,ORD-541967,Customer Dissatisfaction,452.33,Approved
RET-15513,ORD-541975,Wrong Item,1957.24,Approved
RET-15514,ORD-541976,Late Delivery,3254.74,Pending
RET-15515,ORD-541990,Damaged in Transit,71553.69,Approved
RET-15516,ORD-541993,Customer Dissatisfaction,38339.42,Approved
RET-15517,ORD-541994,Customer Dissatisfaction,4641.32,Approved
RET-15518,ORD-541997,Defective Product,24163.71,Pending
RET-15519,ORD-542018,Late Delivery,7959.6,Pending
RET-15520,ORD-542028,Late Delivery,1093.57,Pending
RET-15521,ORD-542031,Defective Product,6445.6,Approved
RET-15522,ORD-542033,Customer Dissatisfaction,2488.62,Approved
RET-15523,ORD-542035,Wrong Item,0.0,Rejected
RET-15524,ORD-542038,Wrong Item,29568.91,Approved
RET-15525,ORD-542043,Defective Product,104165.24,Approved
RET-15526,ORD-542055,Late Delivery,18102.78,Approved
RET-15527,ORD-542066,Late Delivery,12680.68,Approved
RET-15528,ORD-542072,Size Issue,38539.78,Approved
RET-15529,ORD-542093,Size Issue,22933.09,Pending
RET-15530,ORD-542095,Damaged in Transit,13597.48,Approved
RET-15531,ORD-542101,Damaged in Transit,7811.53,Approved
RET-15532,ORD-542105,Defective Product,44977.53,Approved
RET-15533,ORD-542107,Customer Dissatisfaction,3923.86,Approved
RET-15534,ORD-542115,Size Issue,0.0,Rejected
RET-15535,ORD-542123,Wrong Item,306229.06,Approved
RET-15536,ORD-542129,,0.0,Rejected
RET-15537,ORD-542135,Size Issue,0.0,Rejected
RET-15538,ORD-542145,Customer Dissatisfaction,0.0,Rejected
RET-15539,ORD-542158,Size Issue,12344.78,Approved
RET-15540,ORD-542167,Size Issue,5888.66,Approved
RET-15541,ORD-542168,Customer Dissatisfaction,6616.43,Approved
RET-15542,ORD-542170,Size Issue,0.0,Rejected
RET-15543,ORD-542175,Customer Dissatisfaction,0.0,Rejected
RET-15544,ORD-542194,Defective Product,65147.1,Approved
RET-15545,ORD-542198,Wrong Item,877.65,Approved
RET-15546,ORD-542199,Wrong Item,5036.99,Pending
RET-15547,ORD-542208,Size Issue,5809.02,Approved
RET-15548,ORD-542212,Size Issue,33046.61,Approved
RET-15549,ORD-542226,,66478.74,Approved
RET-15550,ORD-542245,Damaged in Transit,1347.72,Approved
RET-15551,ORD-542249,Wrong Item,20222.29,Approved
RET-15552,ORD-542259,Wrong Item,3771.41,Approved
RET-15553,ORD-542265,Customer Dissatisfaction,27538.2,Approved
RET-15554,ORD-542267,Customer Dissatisfaction,25489.43,Approved
RET-15555,ORD-542272,Wrong Item,8014.0,Pending
RET-15556,ORD-542275,Late Delivery,33130.95,Pending
RET-15557,ORD-542280,Damaged in Transit,4024.11,Pending
RET-15558,ORD-542282,Late Delivery,275889.16,Approved
RET-15559,ORD-542286,Size Issue,18098.51,Approved
RET-15560,ORD-542313,Defective Product,2870.89,Approved
RET-15561,ORD-542317,Size Issue,5918.84,Approved
RET-15562,ORD-542323,Late Delivery,15666.45,Approved
RET-15563,ORD-542326,Wrong Item,120588.31,Approved
RET-15564,ORD-542330,Damaged in Transit,102578.39,Approved
RET-15565,ORD-542333,Size Issue,84595.04,Approved
RET-15566,ORD-542337,Wrong Item,17602.41,Approved
RET-15567,ORD-542343,Size Issue,37225.0,Approved
RET-15568,ORD-542344,Wrong Item,54820.45,Approved
RET-15569,ORD-542352,Wrong Item,39735.73,Approved
RET-15570,ORD-542353,Customer Dissatisfaction,509.05,Pending
RET-15571,ORD-542354,Size Issue,507.95,Approved
RET-15572,ORD-542362,Late Delivery,58259.87,Approved
RET-15573,ORD-542368,Defective Product,25469.67,Approved
RET-15574,ORD-542373,Late Delivery,29343.86,Approved
RET-15575,ORD-542381,Customer Dissatisfaction,3869.82,Approved
RET-15576,ORD-542393,Defective Product,0.0,Rejected
RET-15577,ORD-542400,Damaged in Transit,2003.08,Approved
RET-15578,ORD-542413,Customer Dissatisfaction,165002.5,Approved
RET-15579,ORD-542431,Wrong Item,63216.06,Approved
RET-15580,ORD-542435,Size Issue,15463.21,Pending
RET-15581,ORD-542440,Defective Product,3776.86,Approved
RET-15582,ORD-542445,Size Issue,31511.4,Approved
RET-15583,ORD-542457,Defective Product,6738.43,Approved
RET-15584,ORD-542466,Wrong Item,4208.7,Approved
RET-15585,ORD-542473,Customer Dissatisfaction,19708.3,Approved
RET-15586,ORD-542477,Damaged in Transit,15028.32,Pending
RET-15587,ORD-542481,Defective Product,406857.28,Approved
RET-15588,ORD-542482,Defective Product,0.0,Rejected
RET-15589,ORD-542499,Size Issue,8462.41,Approved
RET-15590,ORD-542510,Damaged in Transit,6743.18,Pending
RET-15591,ORD-542533,Late Delivery,4599.46,Approved
RET-15592,ORD-542538,Late Delivery,7080.35,Approved
RET-15593,ORD-542539,Damaged in Transit,607.8,Approved
RET-15594,ORD-542546,Late Delivery,0.0,Rejected
RET-15595,ORD-542549,Damaged in Transit,205709.49,Approved
RET-15596,ORD-542550,Size Issue,1478.15,Approved
RET-15597,ORD-542553,Late Delivery,3476.72,Approved
RET-15598,ORD-542554,Wrong Item,9252.12,Approved
RET-15599,ORD-542556,Damaged in Transit,135541.75,Approved
RET-15600,ORD-542557,Customer Dissatisfaction,13844.35,Approved
RET-15601,ORD-542562,Damaged in Transit,776.67,Approved
RET-15602,ORD-542566,Wrong Item,31087.65,Pending
RET-15603,ORD-542567,Late Delivery,253703.17,Approved
RET-15604,ORD-542573,Late Delivery,9532.77,Pending
RET-15605,ORD-542576,Damaged in Transit,1731.5,Pending
RET-15606,ORD-542577,Damaged in Transit,20582.78,Approved
RET-15607,ORD-542591,Late Delivery,8638.08,Approved
RET-15608,ORD-542595,Late Delivery,20972.89,Approved
RET-15609,ORD-542608,Defective Product,884.01,Approved
RET-15610,ORD-542620,Customer Dissatisfaction,474.35,Pending
RET-15611,ORD-542621,Late Delivery,370447.53,Approved
RET-15612,ORD-542624,Size Issue,12428.18,Pending
RET-15613,ORD-542625,Size Issue,4747.97,Approved
RET-15614,ORD-542640,Late Delivery,0.0,Rejected
RET-15615,ORD-542650,Customer Dissatisfaction,0.0,Rejected
RET-15616,ORD-542657,,0.0,Rejected
RET-15617,ORD-542664,Customer Dissatisfaction,9658.98,Approved
RET-15618,ORD-542674,Wrong Item,61984.01,Approved
RET-15619,ORD-542680,Defective Product,1991.67,Approved
RET-15620,ORD-542681,Defective Product,156015.42,Approved
RET-15621,ORD-542682,Customer Dissatisfaction,0.0,Rejected
RET-15622,ORD-542683,Size Issue,1184.94,Approved
RET-15623,ORD-542684,Wrong Item,0.0,Rejected
RET-15624,ORD-542698,Customer Dissatisfaction,47573.51,Approved
RET-15625,ORD-542711,Wrong Item,19787.85,Pending
RET-15626,ORD-542720,Size Issue,14306.29,Pending
RET-15627,ORD-542729,Wrong Item,1756.62,Approved
RET-15628,ORD-542730,Wrong Item,15660.47,Approved
RET-15629,ORD-542734,Wrong Item,1094.36,Pending
RET-15630,ORD-542745,Size Issue,87753.9,Pending
RET-15631,ORD-542748,Customer Dissatisfaction,7017.32,Approved
RET-15632,ORD-542754,Customer Dissatisfaction,2634.26,Pending
RET-15633,ORD-542759,Customer Dissatisfaction,36238.44,Approved
RET-15634,ORD-542776,Damaged in Transit,55756.78,Approved
RET-15635,ORD-542780,Customer Dissatisfaction,50673.75,Approved
RET-15636,ORD-542782,Late Delivery,0.0,Rejected
RET-15637,ORD-542800,Defective Product,24179.33,Approved
RET-15638,ORD-542806,Damaged in Transit,9177.61,Pending
RET-15639,ORD-542812,Size Issue,3943.95,Approved
RET-15640,ORD-542817,Customer Dissatisfaction,45826.59,Approved
RET-15641,ORD-542826,Wrong Item,41141.53,Approved
RET-15642,ORD-542831,Wrong Item,23594.1,Approved
RET-15643,ORD-542846,Late Delivery,18624.66,Approved
RET-15644,ORD-542850,Damaged in Transit,253040.71,Approved
RET-15645,ORD-542855,Wrong Item,2793.87,Approved
RET-15646,ORD-542867,Defective Product,11061.0,Approved
RET-15647,ORD-542874,Size Issue,0.0,Rejected
RET-15648,ORD-542877,Size Issue,3582.0,Approved
RET-15649,ORD-542887,Customer Dissatisfaction,45733.25,Approved
RET-15650,ORD-542893,Damaged in Transit,201324.66,Approved
RET-15651,ORD-542929,Customer Dissatisfaction,7662.5,Approved
RET-15652,ORD-542934,Defective Product,2349.54,Approved
RET-15653,ORD-542936,Size Issue,58735.54,Approved
RET-15654,ORD-542943,Late Delivery,72594.28,Approved
RET-15655,ORD-542948,Wrong Item,5962.98,Pending
RET-15656,ORD-542950,Size Issue,15285.71,Approved
RET-15657,ORD-542952,Customer Dissatisfaction,0.0,Rejected
RET-15658,ORD-542958,Wrong Item,37467.07,Pending
RET-15659,ORD-542961,Customer Dissatisfaction,8989.22,Approved
RET-15660,ORD-542964,Size Issue,18526.42,Approved
RET-15661,ORD-542978,Late Delivery,9350.03,Pending
RET-15662,ORD-542979,Customer Dissatisfaction,27173.43,Approved
RET-15663,ORD-542980,Late Delivery,97036.29,Approved
RET-15664,ORD-542983,Defective Product,241034.76,Approved
RET-15665,ORD-543002,Defective Product,0.0,Rejected
RET-15666,ORD-543010,Damaged in Transit,72055.15,Approved
RET-15667,ORD-543013,Damaged in Transit,3515.02,Pending
RET-15668,ORD-543014,Customer Dissatisfaction,11884.23,Approved
RET-15669,ORD-543015,Wrong Item,45672.0,Approved
RET-15670,ORD-543016,Late Delivery,51792.03,Approved
RET-15671,ORD-543023,Customer Dissatisfaction,12149.85,Approved
RET-15672,ORD-543033,Late Delivery,0.0,Rejected
RET-15673,ORD-543046,Damaged in Transit,24302.83,Pending
RET-15674,ORD-543047,Late Delivery,5416.3,Approved
RET-15675,ORD-543051,Damaged in Transit,81806.04,Approved
RET-15676,ORD-543060,Wrong Item,158848.52,Approved
RET-15677,ORD-543070,Late Delivery,6868.61,Pending
RET-15678,ORD-543075,Defective Product,25399.75,Approved
RET-15679,ORD-543080,Customer Dissatisfaction,3338.7,Approved
RET-15680,ORD-543090,Defective Product,0.0,Rejected
RET-15681,ORD-543096,Damaged in Transit,6050.8,Approved
RET-15682,ORD-543107,Size Issue,0.0,Rejected
RET-15683,ORD-543131,Damaged in Transit,4292.49,Pending
RET-15684,ORD-543133,Damaged in Transit,8395.64,Approved
RET-15685,ORD-543138,Size Issue,49404.59,Approved
RET-15686,ORD-543146,Late Delivery,45114.44,Approved
RET-15687,ORD-543158,Late Delivery,14127.65,Approved
RET-15688,ORD-543171,Damaged in Transit,122700.09,Approved
RET-15689,ORD-543180,Customer Dissatisfaction,10378.33,Approved
RET-15690,ORD-543190,Size Issue,20220.63,Approved
RET-15691,ORD-543201,Customer Dissatisfaction,24300.83,Approved
RET-15692,ORD-543222,Late Delivery,2998.3,Pending
RET-15693,ORD-543233,Damaged in Transit,6184.36,Approved
RET-15694,ORD-543244,Defective Product,1404.75,Approved
RET-15695,ORD-543254,Customer Dissatisfaction,118871.4,Approved
RET-15696,ORD-543265,Damaged in Transit,57094.98,Approved
RET-15697,ORD-543269,Defective Product,19614.93,Approved
RET-15698,ORD-543283,Size Issue,25433.2,Approved
RET-15699,ORD-543286,Size Issue,9142.44,Approved
RET-15700,ORD-543292,Wrong Item,17121.47,Approved
RET-15701,ORD-543295,Damaged in Transit,0.0,Rejected
RET-15702,ORD-543309,Wrong Item,31336.48,Pending
RET-15703,ORD-543312,Customer Dissatisfaction,1202.01,Approved
RET-15704,ORD-543322,Customer Dissatisfaction,17285.01,Approved
RET-15705,ORD-543323,Damaged in Transit,663.55,Approved
RET-15706,ORD-543327,Customer Dissatisfaction,2254.83,Approved
RET-15707,ORD-543349,Damaged in Transit,7186.84,Pending
RET-15708,ORD-543353,Damaged in Transit,77614.29,Approved
RET-15709,ORD-543356,Damaged in Transit,15477.72,Approved
RET-15710,ORD-543365,Wrong Item,12963.28,Approved
RET-15711,ORD-543370,Wrong Item,21424.38,Approved
RET-15712,ORD-543371,Late Delivery,147489.78,Approved
RET-15713,ORD-543373,,59810.1,Approved
RET-15714,ORD-543375,Size Issue,136.03,Approved
RET-15715,ORD-543381,Damaged in Transit,617.64,Approved
RET-15716,ORD-543384,Size Issue,23159.45,Approved
RET-15717,ORD-543386,Wrong Item,33509.42,Approved
RET-15718,ORD-543393,Damaged in Transit,0.0,Rejected
RET-15719,ORD-543403,Customer Dissatisfaction,14691.38,Approved
RET-15720,ORD-543412,Size Issue,20314.59,Approved
RET-15721,ORD-543420,Damaged in Transit,9066.27,Approved
RET-15722,ORD-543428,Size Issue,0.0,Rejected
RET-15723,ORD-543431,Defective Product,1059.03,Approved
RET-15724,ORD-543432,Size Issue,4794.31,Pending
RET-15725,ORD-543444,Size Issue,22800.49,Approved
RET-15726,ORD-543447,Size Issue,18974.72,Approved
RET-15727,ORD-543451,Defective Product,21076.68,Approved
RET-15728,ORD-543455,Late Delivery,6412.76,Approved
RET-15729,ORD-543456,Late Delivery,230002.91,Approved
RET-15730,ORD-543458,Size Issue,125327.22,Approved
RET-15731,ORD-543459,Defective Product,83319.81,Approved
RET-15732,ORD-543462,Damaged in Transit,0.0,Rejected
RET-15733,ORD-543463,Defective Product,70565.83,Approved
RET-15734,ORD-543466,Customer Dissatisfaction,9874.49,Approved
RET-15735,ORD-543471,Customer Dissatisfaction,59514.01,Approved
RET-15736,ORD-543477,Damaged in Transit,24729.15,Approved
RET-15737,ORD-543488,Damaged in Transit,5646.94,Approved
RET-15738,ORD-543491,Customer Dissatisfaction,1155.88,Approved
RET-15739,ORD-543492,Customer Dissatisfaction,99450.54,Approved
RET-15740,ORD-543509,Late Delivery,75007.37,Approved
RET-15741,ORD-543510,Late Delivery,51266.72,Approved
RET-15742,ORD-543519,Customer Dissatisfaction,22771.46,Approved
RET-15743,ORD-543530,Customer Dissatisfaction,4215.85,Approved
RET-15744,ORD-543530,Late Delivery,3151.19,Approved
RET-15745,ORD-543536,Size Issue,87255.34,Pending
RET-15746,ORD-543538,Late Delivery,134673.35,Approved
RET-15747,ORD-543541,Defective Product,282.5,Pending
RET-15748,ORD-543545,Customer Dissatisfaction,1623.22,Approved
RET-15749,ORD-543566,Size Issue,6014.21,Approved
RET-15750,ORD-543577,Defective Product,32163.71,Approved
RET-15751,ORD-543578,Size Issue,11434.57,Pending
RET-15752,ORD-543581,Defective Product,18892.83,Approved
RET-15753,ORD-543585,Late Delivery,0.0,Rejected
